"G23 CEC2006",""
"Iterations: ","30"
"Total time: ","0 seconds"
"Best known value: ","-400.0551"
"",""
"Statistics: ",""
"Best","-402.13611812780186"
"Mean","-23.21945629270074"
"Median","-36.271408207767585"
"St.d","202.5533163668043"
"Worst","325.095659863848"
"FeasibleRate","23.0"
"SuccessRate","3.0"
"SuccessPerformance","0.0"
"",""
"TS-MBFOA Parameters",""
"Bacteria","14"
"Stepsize","5.0E-4"
"Chemotoxic cycles","7"
"Scaling factor","1.95"
"Bacteria to reproduce","1"
"Reproduction frequency","100"
"Evaluations","20000"
"",""
"Explore test results",""
"#","x1","x2","x3","x4","x5","x6","x7","x8","x9","OF","CVS"
"14.0","22.29387548286714","68.42476360943807","60.29791849987715","30.420620594639438","78.59656179118694","18.298642600448883","0.5192514612535478","30.939772137908733","0.01491460540382152","245.27277307592283","0.0"
"15.0","6.489343612151736","60.08406258662968","2.23219859757388","64.34130760120232","77.65527377588433","75.42297518369908","34.89410420136727","99.23551180256788","0.011948010246840272","-83.97828411182832","0.0"
"16.0","21.023402591686867","53.971657350235326","12.905593845878816","62.08936606734523","59.02518983884739","46.11949411487457","44.08781915166399","106.17661946308425","0.015605292870974527","-232.11593467661828","0.2584978334183281"
"17.0","0.006218519013073395","55.731694301157056","4.9774424095684814E-5","55.737963504945995","40.685630466027916","40.68548020128814","73.38480854513435","129.12287238229533","0.010004006204655047","-270.56645253186525","0.0884572996371877"
"18.0","0.35758660966441574","41.9329694265222","5.483520569630299","36.79953046837846","99.99951325783503","94.51597068647337","82.11807161176607","118.9185096086302","0.010168517387608357","-244.35980998523246","0.24099433306697038"
"19.0","49.88685088805219","23.062430386602365","72.93203134524751","0.017202686608213363","72.93334492867903","0.0012163566885222323","9.374809670811622","9.392112356541492","0.02357736753015677","-35.20153791728124","0.05419903082788473"
"20.0","2.559170472046343","52.3104042588628","1.4105836778233503","53.45889095144217","22.25538820763552","20.844704660349564","36.6433926225757","90.10251858770215","0.01093955563652823","-124.63380888091638","4.036290318058747E-4"
"21.0","30.37663299090219","0.8086501681235045","27.25805270775995","3.9271304512688787","58.13272765092605","30.875274562046698","39.50620123970545","43.43343169100036","0.029478277558247806","-275.68306557042933","0.25488721632733813"
"22.0","9.268615232221645","177.54907188713466","3.14851984941622","183.66906727072723","65.88312376915923","62.73470391915185","14.43697616407576","198.10613687361968","0.010982506801984553","103.57347539303203","0.0017237545606787364"
"23.0","1.5712201108547057","142.18639497960723","5.204740904452155","138.55297417761258","79.36699761053035","74.16215670619425","56.19177821830097","194.74482582759344","0.010217890234852724","-47.52637632487858","0.0"
"24.0","1.3994320616114126","50.07737769982059","0.4828522005528598","50.994307569652015","45.7325070448843","45.24975484433713","64.38208533619022","115.37649290584142","0.010527035753061686","-236.28691961950904","0.09481805838263842"
"25.0","23.22452093356167","20.16475756639243","43.097863988616595","0.2913145736489177","47.492568821092824","4.396452707273417","6.515915078811591E-6","0.2914210687675848","0.020702931966118603","74.14340347418462","0.003307754882969492"
"26.0","2.0651593954063676","170.71768223097254","92.30914216575196","80.47381218668127","95.06965807219181","2.760608244031118","76.73019510298008","157.20395486830242","0.010217273512424312","325.095659863848","0.0036736273227069077"
"27.0","56.98771042924703","173.90062466045293","54.16008061230698","176.72986322348822","79.24920520830048","25.08922459600919","2.2785611094535474","179.0094325826819","0.014936716178231894","-0.3702214175766585","0.0026105364881385375"
"28.0","16.594201498878242","183.28090706917322","98.06328607545268","101.81010711972552","98.06106564680687","3.443015977197468E-8","97.63412478237089","199.44413189675996","0.011666651817954081","134.18940099539054","0.15365760021927422"
"29.0","4.736661504594061","107.39045446472555","38.89404225005352","73.23317371926589","95.28841598349828","56.39447373344455","16.421997197197253","89.6552708223204","0.010843993040730672","272.40714358330047","0.0"
"30.0","21.307887068679392","24.063650330333868","45.370844067548674","6.986263416408965E-4","51.382181027499854","6.0114238590467215","0.1501227994847556","0.15092142334179823","0.01926190057173775","109.77774368510734","0.006583062718348581"
